date;Energy;Beverages;Oils & Meals;Grains;Other Food;Timber;Other Raw Mat.;Fertilizers;Metals  & Minerals;Base Metals (ex. iron ore);Precious Metals;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.09.1979;43,02;109,32;65,71;68,08;53,55;56,04;50,60;43,21;39,99;45,54;36,41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.10.1979;44,99;106,93;63,61;68,94;56,01;51,22;50,58;45,35;42,08;48,12;41,56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.11.1979;48,75;105,10;64,85;68,87;58,55;49,09;50,99;46,24;42,67;48,85;41,57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.12.1979;47,71;105,31;64,81;69,33;61,12;49,64;51,99;48,81;44,58;51,20;51,22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.01.1980;47,62;99,36;64,12;67,57;64,46;52,79;55,35;50,74;48,70;55,55;81,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.02.1980;45,81;99,21;64,17;69,34;70,19;55,18;59,10;50,59;51,63;59,16;77,17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.03.1980;45,60;101,59;62,19;68,61;64,36;54,42;55,82;51,36;46,31;52,59;59,91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.04.1980;45,55;98,48;60,02;67,54;65,61;53,98;54,05;53,54;44,11;49,89;48,11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.05.1980;46,15;97,71;58,47;69,32;79,02;55,73;53,42;54,14;41,74;46,97;45,68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.06.1980;46,14;94,53;57,34;70,15;78,15;56,03;53,05;52,48;40,35;45,25;54,29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.07.1980;44,49;87,04;62,44;75,26;76,08;51,90;53,81;52,65;42,54;47,96;57,56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.08.1980;42,06;79,79;62,74;78,63;82,65;50,70;55,80;52,34;42,50;47,90;56,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.09.1980;42,01;77,52;65,66;78,93;87,39;55,10;57,11;52,48;40,94;45,98;62,89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.10.1980;46,88;76,15;66,74;80,03;94,96;45,23;56,34;52,46;40,44;45,37;62,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.11.1980;50,12;71,29;73,59;83,79;89,84;45,78;56,32;53,08;38,53;43,01;58,43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.12.1980;49,50;71,58;68,78;81,50;76,82;46,06;56,20;54,55;36,75;40,82;50,88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.01.1981;49,79;73,56;67,94;83,84;75,82;46,60;56,07;55,13;36,63;40,67;50,39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.02.1981;47,83;71,71;65,94;82,36;70,80;46,00;54,94;60,32;36,36;40,34;44,99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.03.1981;47,58;72,35;65,11;82,78;69,21;45,55;53,28;59,36;36,37;40,35;44,30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.04.1981;46,89;72,24;65,07;84,57;62,78;44,70;51,20;41,24;35,62;39,43;43,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.05.1981;44,69;68,75;64,41;82,88;58,52;45,13;51,12;55,04;34,28;37,77;41,60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.06.1981;43,00;59,79;63,63;82,12;58,88;44,73;50,57;54,84;33,19;36,43;39,58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.07.1981;43,94;65,79;62,72;81,78;58,38;42,64;48,71;49,30;32,57;35,67;34,87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.08.1981;44,46;69,18;59,25;78,18;56,58;42,10;48,09;45,92;34,05;37,49;35,28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.09.1981;44,54;70,84;56,30;74,97;56,12;41,98;47,17;46,01;32,71;35,84;38,51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.10.1981;45,25;70,72;55,75;72,18;55,22;42,77;46,78;45,70;31,89;34,83;37,33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.11.1981;46,44;71,82;54,79;71,56;54,17;44,73;46,33;43,07;31,06;33,80;35,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.12.1981;46,17;71,89;54,15;67,18;54,37;45,41;44,76;41,51;31,79;34,70;34,80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.01.1982;45,76;74,53;55,40;66,43;54,54;46,03;44,65;38,79;31,91;34,15;32,66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.02.1982;42,88;76,34;55,30;64,51;53,76;44,42;44,67;41,43;31,53;33,68;32,28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.03.1982;40,69;72,87;53,83;64,64;52,33;43,72;44,96;40,44;29,94;31,73;28,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.04.1982;42,25;68,96;55,24;64,68;51,54;43,28;45,63;39,11;29,37;31,01;29,80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.05.1982;43,90;67,71;56,05;63,86;49,77;44,02;47,25;38,59;29,07;30,65;28,11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.06.1982;43,60;65,72;53,36;61,25;47,66;41,62;46,22;36,75;26,91;27,99;25,79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.07.1982;43,79;64,23;49,77;59,93;47,20;41,66;46,48;35,79;28,18;29,55;28,19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.08.1982;43,33;64,79;46,99;57,55;46,30;41,57;45,57;35,88;28,25;29,64;30,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.09.1982;44,49;68,31;44,91;56,27;46,56;41,66;45,33;35,82;28,00;29,33;36,71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.10.1982;44,89;69,08;43,41;52,40;45,34;40,89;44,24;36,24;27,89;29,20;36,31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.11.1982;43,91;68,13;45,82;56,00;46,15;41,70;43,42;35,70;27,64;28,89;36,26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.12.1982;41,96;68,98;46,56;57,69;44,97;43,00;43,67;35,66;28,03;29,36;38,91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.01.1983;40,78;70,94;46,51;58,40;43,34;42,63;44,61;37,77;29,34;31,54;43,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.02.1983;39,13;72,35;46,24;61,09;45,32;39,06;46,95;37,63;31,83;34,60;45,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.03.1983;38,18;71,40;46,83;63,76;46,68;38,65;49,53;37,58;32,70;35,68;37,47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.04.1983;39,58;72,47;50,11;65,93;49,54;38,98;50,93;35,49;33,93;37,20;39,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.05.1983;39,23;76,15;50,62;65,04;54,57;39,93;50,25;33,50;35,60;39,25;40,87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.06.1983;39,95;78,66;48,60;63,74;54,43;39,51;51,76;35,41;35,29;38,88;38,11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.07.1983;40,01;77,79;52,94;63,96;53,84;39,40;53,19;33,25;35,97;39,71;37,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.08.1983;40,29;78,65;68,27;68,32;53,52;40,46;53,90;32,63;36,77;40,70;38,66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.09.1983;39,78;77,74;72,64;69,37;52,47;41,26;53,01;32,74;36,57;40,44;38,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.10.1983;39,18;80,19;70,84;68,53;52,51;44,04;53,07;34,41;35,31;38,89;35,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.11.1983;38,59;83,18;69,52;67,86;48,89;44,06;53,55;34,32;34,42;37,80;33,31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.12.1983;38,10;87,96;69,29;66,16;47,13;44,87;53,61;34,23;34,93;38,43;34,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.01.1984;38,25;92,34;74,65;65,11;45,39;45,52;53,07;34,80;34,52;38,38;32,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.02.1984;38,48;89,54;72,96;63,17;46,97;45,15;52,78;35,01;34,18;37,96;33,88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.03.1984;38,78;91,10;74,37;66,21;47,06;47,24;52,83;37,74;34,30;38,11;34,92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.04.1984;38,78;92,69;74,59;66,98;46,84;49,48;52,29;35,29;33,41;37,01;33,71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.05.1984;38,70;94,39;81,68;66,13;45,66;49,95;51,57;37,64;31,79;35,02;33,19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.06.1984;38,42;90,51;72,84;65,86;46,61;48,24;49,43;38,94;31,25;34,35;33,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.07.1984;37,25;85,99;60,58;65,00;44,25;45,01;48,97;41,43;29,46;32,14;29,79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.08.1984;37,46;86,62;58,20;64,83;44,00;43,02;48,79;42,02;29,13;31,73;29,91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.09.1984;37,57;86,96;58,45;62,38;44,87;42,09;48,75;42,02;27,37;29,56;29,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.10.1984;37,04;84,62;58,34;59,85;43,70;40,73;47,83;43,26;27,39;29,59;29,17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.11.1984;36,85;84,50;58,47;57,75;40,18;40,78;46,99;42,00;29,35;32,01;29,43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.12.1984;35,95;82,29;55,86;56,00;39,66;39,67;46,11;41,80;28,53;31,00;27,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.01.1985;35,79;81,15;55,53;57,33;40,54;37,62;45,20;41,79;28,52;30,92;25,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.02.1985;36,91;80,16;54,84;56,96;42,61;36,80;43,82;41,59;28,97;31,47;25,24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.03.1985;37,06;79,11;57,38;56,67;43,56;36,87;43,28;31,83;29,08;31,61;26,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.04.1985;37,04;78,59;57,65;56,73;43,88;37,76;43,50;32,30;30,00;32,74;27,39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.05.1985;35,66;77,02;54,32;55,17;42,22;37,63;42,82;35,86;30,08;32,84;26,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.06.1985;35,43;75,97;51,52;54,69;41,06;37,11;42,59;33,49;28,59;31,00;26,45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.07.1985;35,35;74,96;48,12;52,98;40,54;37,69;41,58;33,20;28,35;30,71;26,33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.08.1985;35,98;74,96;44,37;50,02;44,61;37,17;40,23;31,94;28,04;30,32;27,39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.09.1985;35,88;74,96;42,50;49,43;44,46;36,64;38,84;30,37;27,09;29,15;26,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.10.1985;36,70;76,92;42,65;48,99;42,51;37,98;37,76;29,74;26,77;28,76;27,16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.11.1985;37,53;80,79;43,78;51,25;42,27;39,74;37,15;30,88;26,05;27,88;26,83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.12.1985;35,18;92,90;44,95;52,23;42,62;41,47;37,75;31,00;27,35;29,48;26,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.01.1986;33,15;101,44;43,90;53,49;42,38;42,52;39,34;30,05;28,20;30,57;28,46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.02.1986;23,74;97,46;40,42;51,66;44,31;43,24;40,83;29,26;27,99;30,32;27,80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.03.1986;19,98;98,74;39,30;50,81;48,52;41,96;40,21;29,52;28,87;31,39;28,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.04.1986;19,09;93,63;38,32;49,90;50,99;40,85;38,64;28,63;28,62;31,09;27,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.05.1986;20,86;89,03;37,96;49,04;47,12;42,57;38,07;27,89;28,63;31,10;27,36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.06.1986;18,71;80,32;37,85;46,91;44,98;40,89;37,01;27,41;29,06;31,63;27,47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.07.1986;16,26;81,40;36,90;41,87;44,50;40,75;36,42;26,09;27,88;30,17;27,74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.08.1986;20,59;83,47;35,06;39,75;46,39;40,07;36,62;26,45;27,73;30,00;29,89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.09.1986;21,01;93,25;35,22;37,79;47,17;38,79;38,58;25,39;28,98;31,54;33,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.10.1986;20,80;86,17;38,08;38,10;46,49;38,33;41,02;25,32;28,33;30,73;33,38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.11.1986;21,39;81,43;39,40;39,83;44,91;40,38;41,54;25,09;27,85;30,14;31,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.12.1986;22,63;74,90;38,25;38,82;45,05;44,65;43,36;25,12;28,04;30,38;30,84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.01.1987;24,55;70,03;40,65;38,96;48,07;47,29;45,29;25,18;28,33;30,89;32,16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.02.1987;23,67;68,53;39,75;39,76;50,45;46,81;45,51;26,40;29,91;32,83;31,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.03.1987;24,20;64,69;38,51;42,09;50,50;47,53;44,83;27,01;31,40;34,66;32,38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.04.1987;24,10;67,15;40,99;42,93;48,56;48,08;46,10;27,86;32,07;35,50;35,94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.05.1987;24,58;69,11;43,19;45,12;51,79;45,32;48,44;29,29;32,85;36,46;38,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.06.1987;24,92;64,97;44,57;43,24;50,17;45,49;49,72;29,69;33,87;37,71;36,68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.07.1987;26,00;65,15;41,74;41,68;50,17;46,69;51,02;30,60;36,74;41,25;36,93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.08.1987;25,11;64,56;41,04;41,60;48,00;52,71;52,07;30,58;39,16;44,23;37,90;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.09.1987;24,44;65,96;42,83;46,10;49,90;62,21;51,56;30,21;38,54;43,47;37,59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.10.1987;24,76;67,21;44,34;48,08;48,93;63,10;49,56;31,04;42,15;47,92;37,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.11.1987;24,07;68,74;46,89;48,03;52,47;65,75;49,32;30,95;41,82;47,51;37,07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.12.1987;23,05;67,92;50,72;49,49;52,75;63,48;49,17;31,35;46,01;52,68;38,30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.01.1988;23,09;69,01;52,82;52,73;54,76;59,54;48,52;32,10;47,21;54,31;37,61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.02.1988;22,28;69,06;49,02;54,43;54,64;52,19;46,76;32,82;47,37;54,51;34,97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.03.1988;21,05;66,60;49,03;53,55;55,91;52,68;46,29;33,92;55,01;63,93;35,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.04.1988;22,70;65,81;51,29;53,36;55,35;55,01;46,45;32,84;55,51;64,54;35,84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.05.1988;22,34;67,36;54,40;51,59;56,97;54,66;47,98;34,72;62,08;72,64;35,91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.06.1988;21,55;67,20;66,44;61,99;60,05;52,49;50,54;34,92;69,65;81,97;36,44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.07.1988;20,68;65,54;66,56;63,08;61,48;50,66;47,71;34,92;55,11;64,05;35,53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.08.1988;20,83;60,96;61,98;61,61;57,55;48,27;46,18;38,40;56,50;65,76;34,79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.09.1988;19,21;60,11;61,07;63,62;61,09;48,79;44,81;38,21;53,04;61,50;33,30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.10.1988;18,43;60,90;58,91;63,61;59,78;52,64;43,88;38,42;54,92;63,81;32,81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.11.1988;18,93;62,97;57,73;62,19;59,55;54,32;44,05;38,42;58,44;68,15;33,77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.12.1988;21,39;66,46;57,93;62,22;60,62;53,49;45,80;36,99;62,34;72,96;33,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.01.1989;23,06;67,18;57,06;63,67;56,51;52,66;47,32;36,99;61,49;71,35;32,37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.02.1989;22,83;65,04;55,79;63,62;58,47;52,71;48,35;37,59;58,02;67,07;31,23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.03.1989;24,34;64,25;57,09;65,28;63,71;51,85;49,70;37,19;57,14;65,99;31,48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.04.1989;25,64;63,66;55,16;65,21;65,41;50,83;52,53;36,05;55,92;64,48;30,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.05.1989;24,55;62,61;55,56;66,87;64,24;52,40;52,50;35,63;54,93;63,26;29,74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.06.1989;24,19;58,52;54,16;65,67;62,68;64,08;52,27;35,15;49,05;56,02;29,31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
